,movieid,Cluster,title,genres
5591,6321,125,Stella (1990),Drama
5592,6322,163,Confidence (2003),Crime|Thriller
5593,6323,58,Identity (2003),Crime|Horror|Mystery|Thriller
5594,6324,105,It Runs in the Family (2003),Comedy|Drama
5595,6325,135,"Real Cancun, The (2003)",Documentary
5596,6326,155,City of Ghosts (2002),Crime|Drama|Thriller
5597,6327,127,"Decade Under the Influence, A (2003)",Documentary
5598,6328,109,House of Fools (2002),Drama|Romance|War
5599,6329,69,Manic (2001),Drama
5600,6330,117,People I Know (2002),Crime|Drama
5601,6331,64,Spellbound (2002),Documentary
5602,6332,33,"Lizzie McGuire Movie, The (2003)",Children|Comedy|Romance
5603,6333,13,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller
5604,6334,169,Blue Car (2002),Drama
5605,6335,52,"Dancer Upstairs, The (2002)",Crime|Drama|Thriller
5606,6337,101,Owning Mahowny (2003),Crime|Drama|Thriller
5607,6338,155,Daddy Day Care (2003),Children|Comedy
5608,6339,113,"Man on the Train (Homme du train, L') (2002)",Comedy|Drama
5609,6341,35,"Shape of Things, The (2003)",Drama
5610,6342,153,"Trip, The (2002)",Comedy|Drama|Romance
5611,6344,199,101 Reykjavik (101 Reykjavík) (2000),Comedy|Drama|Romance
5612,6345,171,"Chorus Line, A (1985)",Comedy|Drama|Musical
5613,6346,6,Absolute Beginners (1986),Musical
5614,6347,1,Beat Street (1984),Drama|Musical
5615,6348,120,Breakin' 2: Electric Boogaloo (1984),Musical
5616,6349,8,Breakin' (1984),Drama|Musical
5617,6350,120,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
5618,6351,126,Hysterical Blindness (2002),Drama
5619,6352,8,Lambada (1990),Drama
5620,6354,194,"Carpetbaggers, The (1964)",Drama
5621,6355,133,"Girls, Les (1957)",Musical
5622,6356,112,Gunfight at the O.K. Corral (1957),Western
5623,6357,156,High Society (1956),Comedy|Musical|Romance
5624,6358,153,Kiss Me Kate (1953),Comedy|Musical|Romance
5625,6365,156,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
5626,6366,30,Dracula: Pages from a Virgin's Diary (2001),Horror|Mystery
5627,6367,101,Down with Love (2003),Comedy|Romance
5628,6368,17,Cinemania (2002),Documentary
5629,6370,182,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance
5630,6371,8,Pokémon Heroes (2003),Animation|Children
5631,6373,184,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance
5632,6374,33,"In-Laws, The (2003)",Comedy
5633,6375,37,Gigantic (A Tale of Two Johns) (2002),Documentary
5634,6376,110,Respiro (2002),Comedy|Drama
5635,6377,134,Finding Nemo (2003),Adventure|Animation|Children|Comedy
5636,6378,131,"Italian Job, The (2003)",Action|Crime
5637,6379,61,Wrong Turn (2003),Horror|Thriller
5638,6380,18,Capturing the Friedmans (2003),Documentary
5639,6382,170,Together (Han ni Zai Yiki) (2002),Drama
5640,6383,158,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller
5641,6384,147,Love the Hard Way (2001),Crime|Drama|Romance
5642,6385,134,Whale Rider (2002),Drama
5643,6386,63,Nevada Smith (1966),Western
5644,6387,79,Once a Thief (Zong heng si hai) (1991),Action|Comedy|Crime|Thriller
5645,6388,128,Regeneration (1997),Drama|War
5646,6390,154,Silk Stockings (1957),Musical
5647,6391,88,Snowball Express (1972),Children|Comedy
5648,6392,82,"Man Called Horse, A (1970)",Adventure|Drama|Western
5649,6394,154,Big Jake (1971),Western
5650,6395,141,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",Action|Drama|Horror|Sci-Fi|Thriller
5651,6396,68,Dementia 13 (1963),Horror|Thriller
5652,6398,75,Le Mans (1971),Action|Adventure
5653,6400,94,Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary
5654,6401,37,Rio Lobo (1970),Adventure|Romance|War|Western
5655,6403,169,"Swimmer, The (1968)",Drama
5656,6404,198,"White Sheik, The (Sceicco bianco, Lo) (1952)",Comedy|Romance
5657,6405,125,Treasure Island (1950),Adventure|Children
5658,6406,23,Two Evil Eyes (1990),Horror
5659,6407,136,"Walk, Don't Run (1966)",Comedy|Romance
5660,6408,154,Animals are Beautiful People (1974),Comedy|Documentary
5661,6409,52,Bend of the River (1952),Western
5662,6410,120,Car Wash (1976),Comedy
5663,6412,61,Destry Rides Again (1939),Comedy|Western
5664,6413,130,"Electric Horseman, The (1979)",Comedy|Western
5665,6414,98,Gay Purr-ee (1962),Animation|Children|Musical
5666,6416,186,King Rat (1965),Drama|War
5667,6417,7,Live Wire (1992),Action
5668,6419,198,Mr. & Mrs. Bridge (1990),Drama
5669,6422,190,Shenandoah (1965),Drama|War|Western
5670,6423,141,Straight Talk (1992),Comedy
5671,6424,196,Oscar (1991),Comedy|Crime|Mystery|Romance
5672,6425,117,"6th Man, The (Sixth Man, The) (1997)",Comedy
5673,6426,67,"Far Country, The (1954)",Western
5674,6427,2,"Railway Children, The (1970)",Children|Drama
5675,6428,179,Two Mules for Sister Sara (1970),Comedy|War|Western
5676,6429,170,Winchester '73 (1950),Western
5677,6430,66,Ziggy Stardust and the Spiders from Mars (1973),Documentary|Musical
5678,6432,118,"Courtship of Eddie's Father, The (1963)",Comedy
5679,6433,120,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary
5680,6434,6,"Objective, Burma! (1945)",War
5681,6436,4,This Boy's Life (1993),Drama
5682,6437,152,13 Rue Madeleine (1947),Thriller|War
5683,6440,186,Barton Fink (1991),Drama|Thriller
5684,6441,66,Battle of Britain (1969),War
5685,6442,132,Belle époque (1992),Comedy|Romance
5686,6445,134,Cloak and Dagger (1946),Drama|Romance
5687,6446,72,"Comancheros, The (1961)",Action|Adventure|Drama|Romance
5688,6448,97,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama
5689,6449,87,From the Terrace (1960),Drama
5690,6450,63,"Heaven Knows, Mr. Allison (1957)",Drama|War
5691,6451,65,"Hot Rock, The (1972)",Comedy|Crime
5692,6452,143,"Long, Hot Summer, The (1958)",Drama
5693,6453,52,Man of Aran (1934),Documentary
5694,6454,121,Music Box (1989),Drama
5695,6455,168,North to Alaska (1960),Comedy|Western
5696,6457,87,Sink the Bismark! (1960),Action|Drama|War
5697,6458,147,"Blue Max, The (1966)",Adventure|Drama|War
5698,6459,29,"Desert Fox, The (1951)",Drama|War
5699,6460,190,"Trial, The (Procès, Le) (1962)",Drama
5700,6461,68,"Unforgiven, The (1960)",Drama|Western
5701,6462,154,"Undefeated, The (1969)",Western
5702,6463,101,Divine Trash (1998),Documentary
5703,6464,188,Good Burger (1997),Children|Comedy
5704,6465,195,Jubilee (1977),Drama
5705,6466,6,Mississippi Masala (1991),Drama|Romance
5706,6467,99,Quai des Orfèvres (Jenny Lamour) (1947),Crime|Drama
5707,6468,108,"Stranger Among Us, A (1992)",Crime|Drama|Romance
5708,6469,73,Cahill U.S. Marshal (Cahill: United States Marshal) (Wednesday Morning) (1973),Western
5709,6470,133,Chisum (1970),Western
5710,6471,6,Defense of the Realm (1986),Thriller
5711,6473,152,Half Moon Street (1986),Drama|Thriller
5712,6474,17,"Truce, The (a.k.a. La Tregua) (1996)",Drama
5713,6475,6,Opportunity Knocks (1990),Comedy
5714,6476,111,Shattered (1991),Mystery|Thriller
5715,6477,154,"Song of Bernadette, The (1943)",Drama
5716,6478,41,"Life and Times of Judge Roy Bean, The (1972)",Comedy|Western
5717,6480,119,Thoroughly Modern Millie (1967),Comedy|Musical
5718,6481,186,Where the Heart Is (1990),Comedy|Drama
5719,6482,82,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy
5720,6483,153,From Justin to Kelly (2003),Musical|Romance
5721,6484,50,Hollywood Homicide (2003),Action|Crime|Drama
5722,6485,136,Rugrats Go Wild! (2003),Adventure|Animation|Children|Comedy
5723,6486,199,"Hard Word, The (2002)",Comedy|Crime|Drama|Thriller
5724,6487,3,"Heart of Me, The (2002)",Drama|Romance
5725,6488,184,Jet Lag (Décalage horaire) (2002),Comedy|Romance
5726,6492,77,Tycoon (Oligarkh) (2002),Crime|Drama
5727,6493,16,Alex and Emma (2003),Comedy|Drama|Romance
5728,6495,139,Experiment in Terror (1962),Crime|Thriller
5729,6497,58,Is Paris Burning? (Paris brûle-t-il?) (1966),Drama|War
5730,6498,158,Murphy's War (1971),War
5731,6499,139,Orphans of the Storm (1921),Drama
5732,6500,197,"Satanic Rites of Dracula, The (1974)",Horror
5733,6502,160,28 Days Later (2002),Action|Horror|Sci-Fi
5734,6503,151,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller
5735,6505,111,Ed and His Dead Mother (1993),Comedy|Horror
5736,6506,42,Fulltime Killer (Chuen jik sat sau) (2001),Action|Thriller
5737,6508,148,"Bank, The (2001)",Thriller
5738,6509,94,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance
5739,6510,158,"Bodies, Rest & Motion (1993)",Drama|Romance
5740,6512,109,"Long Ships, The (1963)",Adventure
5741,6513,125,Made for Each Other (1939),Comedy|Drama|Romance
5742,6515,109,You Only Live Once (1937),Crime|Film-Noir
5743,6516,94,Anastasia (1956),Drama
5744,6517,106,"Babe, The (1992)",Drama
5745,6518,91,Flight of the Intruder (1991),Action|War
5746,6519,85,Fun with Dick and Jane (1977),Comedy
5747,6520,160,Knights of the Round Table (1953),Adventure|Drama
5748,6521,83,"Main Event, The (1979)",Comedy
5749,6522,149,Man's Favorite Sport? (1964),Comedy
5750,6523,139,Mr. Baseball (1992),Comedy|Romance
5751,6524,16,Never on Sunday (Pote tin Kyriaki) (1960),Comedy|Drama
5752,6525,144,Nuts (1987),Drama
5753,6526,126,Rhapsody in August (Hachi-gatsu no kyôshikyoku) (1991),Drama
5754,6527,103,Scaramouche (1952),Adventure|Romance
5755,6528,0,Start the Revolution Without Me (1970),Comedy
5756,6530,197,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller
5757,6531,193,"Hour of the Pig, The (1993)",Crime|Drama|Mystery
5758,6533,39,"What's Up, Doc? (1972)",Comedy
5759,6534,73,Hulk (2003),Action|Adventure|Sci-Fi
5760,6535,146,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy
5761,6536,186,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy
5762,6537,105,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi
5763,6538,28,Swimming Pool (2003),Drama|Mystery|Thriller
5764,6539,87,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy
5765,6541,189,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi
5766,6542,64,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War
5767,6544,83,"Housekeeper, The (femme de ménage, Une) (2002)",Comedy|Drama|Romance
5768,6545,163,I Capture the Castle (2003),Drama|Romance
5769,6547,42,Northfork (2003),Drama|Fantasy
5770,6548,169,Bad Boys II (2003),Action|Comedy|Crime|Thriller
5771,6549,120,How to Deal (2003),Comedy|Drama|Romance
5772,6550,73,Johnny English (2003),Action|Comedy|Thriller
5773,6551,36,"Anarchist Cookbook, The (2002)",Comedy|Romance
5774,6552,103,Dirty Pretty Things (2002),Crime|Drama|Thriller
5775,6554,44,Garage Days (2002),Comedy|Musical
5776,6557,5,Born to Be Wild (1995),Adventure|Children|Comedy|Drama
5777,6558,31,Curly Sue (1991),Comedy|Drama
5778,6559,91,Little Giants (1994),Children|Comedy
5779,6560,74,Loose Cannons (1990),Action|Comedy
5780,6561,120,"Mouse That Roared, The (1959)",Comedy|War
5781,6562,147,Spencer's Mountain (1963),Comedy|Drama
5782,6563,79,Masked & Anonymous (2003),Comedy|Drama
5783,6564,154,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller
5784,6565,90,Seabiscuit (2003),Drama
5785,6566,112,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children
5786,6567,154,Buffalo Soldiers (2001),Comedy|Crime|Drama|War
5787,6568,153,Camp (2003),Comedy|Musical
5788,6569,21,Hotel (2001),Comedy
5789,6571,188,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama
5790,6572,12,Scorched (2003),Comedy|Crime
5791,6573,80,Avanti! (1972),Comedy|Drama
5792,6574,101,Eve of Destruction (1991),Action|Sci-Fi|Thriller
5793,6575,162,Gator (1976),Action|Drama
5794,6576,175,Juggernaut (1974),Action|Thriller
5795,6577,94,Kickboxer 2: The Road Back (1991),Action|Drama
5796,6578,169,"Kiss Me, Stupid (1964)",Comedy
5797,6579,37,"One, Two, Three (1961)",Comedy
5798,6581,144,"Private Life of Sherlock Holmes, The (1970)",Comedy|Drama|Mystery
5799,6582,184,Remo Williams: The Adventure Begins (1985),Action|Comedy|Crime|Thriller
5800,6583,113,"Blood of Heroes, The (Salute of the Jugger, The) (1989)",Action|Sci-Fi
5801,6584,14,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller
5802,6585,27,White Lightning (1973),Action|Crime|Drama
5803,6586,113,American Wedding (American Pie 3) (2003),Comedy
5804,6587,65,Gigli (2003),Comedy|Crime|Romance
5805,6588,51,And Now... Ladies and Gentlemen... (2002),Romance|Thriller
5806,6591,119,"Magdalene Sisters, The (2002)",Drama
5807,6592,52,"Secret Lives of Dentists, The (2002)",Drama
5808,6593,179,Freaky Friday (2003),Children|Comedy|Fantasy
5809,6595,61,S.W.A.T. (2003),Action|Thriller
5810,6596,144,"Divorce, Le (2003)",Comedy|Drama|Romance
5811,6597,77,"Princess Blade, The (Shura Yukihime) (2001)",Action|Sci-Fi
5812,6598,82,Step Into Liquid (2002),Documentary
5813,6599,175,Accattone (1961),Drama
5814,6600,50,...And God Spoke (1993),Comedy
5815,6601,159,Big Trouble (1986),Comedy
5816,6602,175,Brain Damage (1988),Comedy|Horror
5817,6603,66,"Double Life, A (1947)",Crime|Drama|Film-Noir
5818,6604,52,Hawks and Sparrows (Uccellacci e Uccellini) (1966),Comedy
5819,6609,74,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama
5820,6610,91,"Honeymoon Killers, The (1970)",Crime|Thriller
5821,6611,74,Umberto D. (1952),Drama
5822,6612,91,Brother's Keeper (1992),Documentary
5823,6613,190,"Day of the Dolphin, The (1973)",Drama
5824,6614,91,I Love You to Death (1990),Comedy|Crime
5825,6615,197,Freddy vs. Jason (2003),Action|Horror|Thriller
5826,6616,148,Grind (2003),Action|Comedy
5827,6617,170,Open Range (2003),Western
5828,6618,170,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy
5829,6619,187,Uptown Girls (2003),Comedy
5830,6620,176,American Splendor (2003),Comedy|Drama
5831,6624,34,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy
5832,6625,112,Camp Nowhere (1994),Adventure|Children|Comedy
5833,6628,74,Hot Dog... The Movie (1984),Comedy
5834,6629,93,House of Wax (1953),Crime|Horror|Mystery|Thriller
5835,6630,197,"Inn of the Sixth Happiness, The (1958)",Adventure|Drama
5836,6631,33,Man's Best Friend (1993),Horror|Sci-Fi|Thriller
5837,6635,93,"Rachel Papers, The (1989)",Drama|Romance
5838,6636,197,"Sure Thing, The (1985)",Comedy|Romance
5839,6638,175,Valley Girl (1983),Comedy|Romance
5840,6639,148,Wait Until Dark (1967),Drama|Thriller
5841,6641,20,Code Unknown (Code inconnu: Récit incomplet de divers voyages) (2000),Drama
5842,6642,70,Showdown in Little Tokyo (1991),Action|Crime
5843,6643,148,Tokyo Story (Tôkyô monogatari) (1953),Drama
5844,6644,154,"Green Ray, The (Rayon vert, Le) (1986)",Drama|Romance
5845,6645,93,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi
5846,6646,153,Valley of the Dolls (1967),Drama
5847,6648,112,Chunhyang (2000),Drama|Musical|Romance
5848,6649,159,Tunes of Glory (1960),Drama
5849,6650,150,Kind Hearts and Coronets (1949),Comedy|Drama
5850,6651,64,Ash Wednesday (2002),Crime|Drama
5851,6652,144,Joe Kidd (1972),Western
5852,6653,10,"Keep, The (1983)",Horror|Thriller
5853,6656,39,Attack of the Puppet People (1958),Horror|Sci-Fi
5854,6657,35,"Beast from 20,000 Fathoms, The (1953)",Sci-Fi
5855,6658,188,10 (1979),Comedy|Romance
5856,6659,12,Tremors (1990),Comedy|Horror|Sci-Fi
5857,6660,169,"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance
5858,6662,117,"Pink Panther, The (1963)",Comedy|Crime
5859,6663,94,"Pink Panther Strikes Again, The (1976)",Comedy|Crime
5860,6664,169,Commando (1985),Action|Adventure
5861,6665,188,Dracula (1979),Horror|Romance
5862,6666,167,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy
5863,6667,144,Waco: The Rules of Engagement (1997),Documentary
5864,6668,167,"Road Home, The (Wo de fu qin mu qin) (1999)",Drama|Romance
5865,6669,156,Ikiru (1952),Drama
5866,6670,4,Comic Book Villains (2002),Comedy
5867,6671,70,"Angel at My Table, An (1990)",Drama
5868,6672,99,War Photographer (2001),Documentary|War
5869,6676,28,Incident at Oglala (1992),Documentary
5870,6678,134,"Handmaid's Tale, The (1990)",Drama|Sci-Fi
5871,6679,76,Revolution OS (2001),Documentary
5872,6680,151,Live Nude Girls Unite! (2000),Documentary
5873,6681,38,All the Little Animals (1998),Drama|Thriller
5874,6682,33,Earth (1998),Drama|War
5875,6683,121,Fire (1996),Drama
5876,6684,121,Death in Venice (Morte a Venezia) (1971),Drama|Romance
5877,6685,183,Marci X (2003),Comedy|Musical
5878,6686,112,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy
5879,6687,161,My Boss's Daughter (2003),Comedy|Romance
5880,6689,101,"Battle of Shaker Heights, The (2003)",Comedy|Drama|Romance
5881,6690,176,Don't Tempt Me (Sin noticias de Dios) (2001),Comedy|Fantasy|Mystery
5882,6692,124,Stoked: The Rise and Fall of Gator (2002),Documentary
5883,6695,93,Jeepers Creepers 2 (2003),Horror|Thriller
5884,6696,154,Bollywood/Hollywood (2002),Comedy|Drama|Musical|Romance
5885,6699,99,Once Upon a Time in the Midlands (2002),Drama
5886,6700,145,"Other Side of the Bed, The (Otro lado de la cama, El) (2002)",Comedy|Drama|Musical|Romance
5887,6701,157,Zero Day (2002),Drama
5888,6702,67,Dickie Roberts: Former Child Star (2003),Comedy
5889,6703,119,"Order, The (2003)",Horror|Mystery|Thriller
5890,6704,74,Home Room (2002),Drama
5891,6705,64,Party Monster (2003),Comedy|Crime|Drama|Thriller
5892,6707,75,Cabin Fever (2002),Horror|Thriller
5893,6708,16,Matchstick Men (2003),Comedy|Crime|Drama
5894,6709,128,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller
5895,6710,16,Dummy (2002),Comedy|Drama|Romance
5896,6711,82,Lost in Translation (2003),Comedy|Drama|Romance
5897,6713,160,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance
5898,6714,17,So Close (Chik Yeung Tin Sai) (2002),Action|Comedy|Romance|Thriller
5899,6717,84,Enlightenment Guaranteed (Erleuchtung Garantiert) (2000),Comedy|Drama
5900,6718,16,Gotcha! (1985),Comedy
5901,6720,51,Kuffs (1992),Action|Comedy|Crime
5902,6721,127,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama
5903,6722,182,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance
5904,6723,136,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action
5905,6724,94,Paper Moon (1973),Comedy|Crime|Drama
5906,6725,34,Sgt. Pepper's Lonely Hearts Club Band (1978),Adventure|Musical
5907,6727,184,Targets (1968),Crime|Thriller
5908,6729,30,"Bostonians, The (1984)",Drama|Romance
5909,6730,80,Convoy (1978),Action|Comedy|Drama
5910,6731,194,Day of the Dead (1985),Horror|Sci-Fi|Thriller
5911,6732,96,"Hello, Dolly! (1969)",Comedy|Musical|Romance
5912,6734,121,Memoirs of an Invisible Man (1992),Comedy|Romance|Sci-Fi|Thriller
5913,6735,79,"Rose, The (1979)",Drama
5914,6736,101,See No Evil (1971),Crime|Drama|Horror|Thriller
5915,6740,14,Bingo (1991),Adventure|Comedy
5916,6741,117,God told Me To (1976),Crime|Horror|Mystery|Sci-Fi|Thriller
5917,6743,45,Jungle Book (1942),Adventure|Fantasy
5918,6744,191,Once Bitten (1985),Comedy|Horror
5919,6745,17,"Shrimp on the Barbie, The (1990)",Comedy
5920,6746,21,Squirm (1976),Horror|Romance
5921,6747,193,"Adventures of Huckleberry Finn, The (1960)",Adventure|Children
5922,6748,168,"Brood, The (1979)",Horror
5923,6749,169,"Prince and the Pauper, The (1937)",Adventure|Drama
5924,6750,101,Anything Else (2003),Comedy|Drama|Romance
5925,6751,42,Cold Creek Manor (2003),Drama|Thriller
5926,6752,134,"Fighting Temptations, The (2003)",Drama
5927,6753,167,Secondhand Lions (2003),Children|Comedy|Drama
5928,6754,94,Underworld (2003),Action|Fantasy|Horror
5929,6755,112,Bubba Ho-tep (2002),Comedy|Horror
5930,6756,94,Casa de los babys (2003),Drama
5931,6757,125,Demonlover (2002),Crime|Drama|Mystery|Thriller
5932,6759,57,Close Your Eyes (Hypnotic) (Doctor Sleep) (2002),Crime|Thriller
5933,6760,101,In This World (2002),Adventure|Drama
5934,6761,43,Tibet: Cry of the Snow Lion (2002),Documentary
5935,6762,181,Yossi & Jagger (2002),Drama|Romance
5936,6763,166,Duplex (2003),Comedy|Crime
5937,6764,119,"Rundown, The (2003)",Action|Adventure|Comedy
5938,6765,33,Under the Tuscan Sun (2003),Comedy|Drama|Romance
5939,6768,90,Luther (2003),Drama
5940,6769,101,Mambo Italiano (2003),Comedy
5941,6770,10,My Life Without Me (2003),Drama|Romance
5942,6771,125,Dorm Daze (National Lampoon Presents Dorm Daze) (2003),Comedy
5943,6772,169,To Be and to Have (Être et avoir) (2002),Documentary
5944,6773,23,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy
5945,6774,51,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller
5946,6775,20,Life and Debt (2001),Documentary
5947,6776,12,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance
5948,6777,139,Judgment at Nuremberg (1961),Drama
5949,6779,112,"Same Time, Next Year (1978)",Comedy|Drama|Romance
5950,6780,36,"Brief History of Time, A (1991)",Documentary
5951,6781,106,"Jacob the Liar (Jakob, der Lügner) (1975)",Drama
5952,6782,12,Leningrad Cowboys Go America (1989),Comedy|Musical
5953,6783,63,"Rules of the Game, The (La règle du jeu) (1939)",Comedy|Drama
5954,6784,167,"Song Remains the Same, The (1976)",Documentary|Musical
5955,6785,48,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western
5956,6786,128,Kiss of the Spider Woman (1985),Drama
5957,6787,51,All the President's Men (1976),Drama|Thriller
5958,6788,139,Angie (1994),Comedy|Drama|Romance
5959,6789,163,"Apartment, The (Appartement, L') (1996)",Drama|Mystery|Romance
5960,6790,28,Avalon (2001),Drama|Fantasy|Sci-Fi
5961,6791,101,Babette's Feast (Babettes gæstebud) (1987),Drama
5962,6792,11,"Barber of Siberia, The (Sibirskij tsiryulnik) (1998)",Drama|Romance
5963,6793,85,Beethoven (1992),Children|Comedy|Drama
5964,6794,169,Beethoven's 2nd (1993),Children|Comedy
5965,6795,43,Black Moon Rising (1986),Action|Crime|Sci-Fi|Thriller
5966,6796,198,Boyz N the Hood (1991),Crime|Drama
5967,6797,117,Bugsy (1991),Crime|Drama
5968,6798,90,Bugsy Malone (1976),Children|Comedy|Crime|Musical
5969,6800,167,Cobra (1986),Action|Crime
5970,6801,197,"Common Wealth (Comunidad, La) (2000)",Comedy|Thriller
5971,6802,70,Consenting Adults (1992),Thriller
5972,6803,91,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller
5973,6804,42,Crimewave (1985),Comedy|Crime
5974,6805,94,Crying Freeman (1995),Action|Crime|Thriller
5975,6806,45,Time and Tide (Seunlau Ngaklau) (2000),Action|Crime|Thriller
5976,6807,134,Monty Python's The Meaning of Life (1983),Comedy
5977,6808,49,Where Eagles Dare (1968),Action|Adventure|War
5978,6809,54,Tightrope (1984),Thriller
5979,6810,154,Sleeping with the Enemy (1991),Drama|Thriller
5980,6811,152,PCU (1994),Comedy
5981,6812,29,"Rookie, The (1990)",Action|Comedy|Thriller
5982,6813,143,"Ghost and Mr. Chicken, The (1966)",Comedy|Romance
5983,6814,111,City Heat (1984),Action|Comedy
5984,6815,100,Into the Night (1985),Action|Comedy|Drama|Thriller
5985,6816,56,Three O'Clock High (1987),Comedy
5986,6817,3,"White Hunter, Black Heart (1990)",Adventure|Drama
5987,6818,20,Come and See (Idi i smotri) (1985),Drama|War
5988,6820,120,Ginger Snaps (2000),Drama|Horror|Thriller
5989,6821,8,More American Graffiti (1979),Comedy
5990,6822,70,"Ballad of Little Jo, The (1993)",Drama|Western
5991,6823,145,Under Suspicion (1992),Crime|Drama|Thriller
5992,6825,168,"Reluctant Astronaut, The (1967)",Comedy
5993,6826,59,"Shakiest Gun in the West, The (1968)",Comedy|Western
5994,6827,160,It's Pat (1994),Comedy
5995,6828,120,"Sunday in the Country, A (Un dimanche à la campagne) (1984)",Drama
5996,6829,163,"Gun in Betty Lou's Handbag, The (1992)",Comedy|Mystery
5997,6830,120,Sudden Fear (1952),Film-Noir|Horror|Thriller
5998,6832,91,Regarding Henry (1991),Drama
5999,6834,119,Wilder Napalm (1993),Comedy|Fantasy|Romance
6000,6835,90,Alien Contamination (1980),Action|Horror|Sci-Fi
6001,6837,74,Love Affair (1939),Comedy|Drama|Romance
6002,6839,94,All I Want (Try Seventeen) (2002),Comedy|Drama|Romance
6003,6840,52,"Hospital, The (1971)",Comedy|Drama
6004,6841,197,Article 99 (1992),Comedy|Drama
6005,6842,89,Images (1972),Drama|Fantasy|Horror
6006,6844,101,Oleanna (1994),Drama
6007,6848,183,Kingdom of the Spiders (1977),Horror|Sci-Fi
6008,6849,16,Scrooge (1970),Drama|Fantasy|Musical
6009,6850,89,Leap of Faith (1992),Comedy|Drama
6010,6851,158,"Gas, Food, Lodging (1992)",Drama|Romance
6011,6852,160,In Cold Blood (1967),Crime|Drama
6012,6854,160,"Bedford Incident, The (1965)",Drama|Thriller|War
6013,6856,78,Yankee Doodle Dandy (1942),Drama|Musical
6014,6857,94,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy
6015,6858,96,Knife in the Water (Nóz w wodzie) (1962),Drama
6016,6859,163,"Devil and Daniel Webster, The (All That Money Can Buy) (1941)",Drama|Fantasy
6017,6860,107,Mobsters (1991),Crime|Drama
6018,6862,184,Out of Time (2003),Crime|Drama|Thriller
6019,6863,103,School of Rock (2003),Comedy|Musical
6020,6864,103,"Concert for George, The (2003)",Documentary|Musical
6021,6867,134,"Station Agent, The (2003)",Comedy|Drama
6022,6868,82,Wonderland (2003),Crime|Drama|Mystery|Thriller
6023,6869,16,Bus 174 (Ônibus 174) (2002),Crime|Documentary
6024,6870,153,Mystic River (2003),Crime|Drama|Mystery
6025,6871,9,Good Boy! (2003),Children|Comedy|Sci-Fi
6026,6872,28,"House of the Dead, The (2003)",Action|Horror
6027,6873,72,Intolerable Cruelty (2003),Comedy|Romance
6028,6874,103,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
6029,6875,113,Dopamine (2003),Comedy|Drama|Romance
