,movieid,Cluster,title,genres
12848,157312,120,The Boss (2016),Comedy
12849,157318,42,Perfect Strangers (2016),Comedy|Drama
12850,157326,6,Bastille Day (2016),Action
12851,157338,72,Free State of Jones (2016),Action|Drama|Thriller
12852,157340,197,The Angry Birds Movie (2016),Animation|Comedy
12853,157361,61,Tickled (2016),Documentary
12854,157373,117,It's Such a Beautiful Day (2011),Animation|Comedy|Drama
12855,157407,22,I Am Wrath (2016),Action|Crime|Drama|Thriller
12856,157432,22,Precious Cargo (2016),Action|Crime
12857,157498,43,11.22.63 (2016),Drama|Thriller
12858,157667,75,Mother's Day (2016),Comedy
12859,157671,151,Manhattan Night (2016),Mystery|Thriller
12860,157699,100,Snowden (2016),Drama|Thriller
12861,157797,180,Special Correspondents (2016),Comedy
12862,157851,61,Team Foxcatcher (2016),Documentary
12863,157853,59,Patton Oswalt: Talking for Clapping (2016),Comedy
12864,157865,80,Ratchet & Clank (2016),Action|Adventure|Animation|Children|Comedy|Sci-Fi
12865,157881,24,Holidays (2016),Comedy|Horror
12866,157961,83,Synchronicity (2015),Mystery|Sci-Fi|Thriller
12867,158092,162,Magnetic Rose (1995),Animation|Sci-Fi
12868,158238,159,The Nice Guys (2016),Crime|Mystery|Thriller
12869,158254,153,Kindergarten Cop 2 (2016),Action|Comedy
12870,158260,118,A Hologram for the King (2015),Comedy|Drama
12871,158382,48,The Family Fang (2016),Drama
12872,158402,153,The Crew (2016),Action
12873,158428,46,Alvin and the Chipmunks: The Road Chip (2015),Adventure|Animation|Children|Comedy
12874,158528,41,The Shallows (2016),Drama|Thriller
12875,158530,147,Leatherface (2016),Horror
12876,158783,182,The Handmaiden (2016),Drama|Romance|Thriller
12877,158813,130,Alice Through the Looking Glass (2016),Adventure|Children|Fantasy
12878,158830,192,The BFG (2016),Children|Fantasy
12879,158842,62,My Scientology Movie (2016),Documentary
12880,158872,117,Sausage Party (2016),Animation|Comedy
12881,158956,126,Kill Command (2016),Action|Horror|Sci-Fi
12882,158962,147,The Eyes of My Mother (2016),Drama|Horror
12883,158966,118,Captain Fantastic (2016),Drama
12884,158972,196,Toni Erdmann (2016),Drama
12885,158974,89,Neruda (2016),Drama
12886,159061,63,The Wailing (2016),Mystery|Thriller
12887,159077,42,The Meddler (2016),Comedy|Drama
12888,159093,22,Now You See Me 2 (2016),Action|Comedy|Thriller
12889,159161,14,Ali Wong: Baby Cobra (2016),(no genres listed)
12890,159163,48,The Other Side of the Wind (2016),Comedy|Drama
12891,159191,30,Julieta (2016),Drama
12892,159193,99,Café Society (2016),Comedy|Drama|Romance
12893,159195,118,"I, Daniel Blake (2016)",Drama
12894,159415,196,Swiss Army Man (2016),Comedy|Drama|Romance
12895,159441,122,The Do-Over (2016),Comedy
12896,159447,146,Before I Wake (2016),Horror|Thriller
12897,159451,131,Graduation (2016),Drama
12898,159614,68,The Ones Below (2015),Thriller
12899,159690,51,Teenage Mutant Ninja Turtles: Out of the Shadows (2016),Action|Adventure|Comedy
12900,159696,195,The Darkness (2016),Horror|Thriller
12901,159717,42,The Fundamentals of Caring (2016),Drama
12902,159755,134,Popstar: Never Stop Never Stopping (2016),Comedy
12903,159811,117,The Bremen Town Musicians (1969),Animation|Drama|Fantasy
12904,159817,53,Planet Earth (2006),Documentary
12905,159819,53,Life (2009),Documentary
12906,159827,64,All the Way (2016),Drama
12907,159849,48,Bo Burnham: Make Happy (2016),Comedy
12908,159858,24,The Conjuring 2 (2016),Horror
12909,159917,61,Weiner (2016),Documentary
12910,159972,73,Approaching the Unknown (2016),Drama|Sci-Fi|Thriller
12911,159976,18,Pelé: Birth of a Legend (2016),Drama
12912,160020,61,The Witness (2016),Documentary
12913,160080,195,Ghostbusters (2016),Action|Comedy|Horror|Sci-Fi
12914,160112,144,Cell (2016),Horror|Sci-Fi
12915,160271,66,Central Intelligence (2016),Action|Comedy
12916,160289,61,O.J.: Made in America (2016),Documentary
12917,160400,0,Genius (2016),Drama
12918,160438,66,Jason Bourne (2016),Action
12919,160553,59,De Palma (2016),Documentary
12920,160559,129,Minimalism: A Documentary About the Important Things (2016),Documentary
12921,160563,88,The Legend of Tarzan (2016),Action|Adventure
12922,160565,142,The Purge: Election Year (2016),Action|Horror|Sci-Fi
12923,160567,122,Mike & Dave Need Wedding Dates (2016),Comedy
12924,160569,197,Ice Age: Collision Course (2016),Adventure|Animation|Children|Comedy
12925,160571,24,Lights Out (2016),Horror
12926,160573,192,Pete's Dragon (2016),Adventure|Children|Fantasy
12927,160644,188,Indignation (2016),Drama
12928,160656,48,Tallulah (2016),Drama
12929,160674,76,The ReZort (2016),Horror
12930,160684,7,Marauders (2016),Action
12931,160710,1,Absolutely Fabulous: The Movie (2016),Comedy
12932,160718,194,Piper (2016),Animation
12933,160848,117,The Red Turtle (2016),Animation
12934,160874,35,"Life, Animated (2016)",Animation|Documentary
12935,160876,155,The Innocents (2016),Drama
12936,160954,111,Nerve (2016),Drama|Thriller
12937,160980,64,Sully (2016),Drama
12938,160988,12,The Student (2016),Drama
12939,160990,12,It's Only the End of the World (2016),Drama
12940,161024,155,Jim Jefferies: Freedumb (2016),Comedy
12941,161032,106,The Grandmother (1970),Action|Drama
12942,161034,177,Sultan (2016),Action|Drama
12943,161127,15,The Infiltrator (2016),Crime|Drama
12944,161131,15,War Dogs (2016),Comedy
12945,161348,160,The Love Witch (2016),Drama|Horror|Thriller
12946,161354,125,Batman: The Killing Joke (2016),Action|Animation|Crime|Drama
12947,161580,180,Bad Moms (2016),Comedy
12948,161582,102,Hell or High Water (2016),Crime|Drama
12949,161584,43,Southside With You (2016),Drama|Romance
12950,161586,25,Little Men (2016),Drama
12951,161594,157,Kingsglaive: Final Fantasy XV (2016),Action|Adventure|Animation|Drama|Fantasy|Sci-Fi
12952,161634,136,Don't Breathe (2016),Thriller
12953,161650,41,47 Meters Down (2016),Horror|Thriller
12954,161852,79,King Cobra (2016),Crime|Drama
12955,161918,5,Sharknado 4: The 4th Awakens (2016),Action|Adventure|Horror|Sci-Fi
12956,161922,121,The Edge of Seventeen (2016),Comedy
12957,161954,114,Anthropoid (2016),War
12958,161956,67,Blood Father (2016),Action|Thriller
12959,161966,182,Elle (2016),Thriller
12960,162082,144,Train to Busan (2016),Action|Thriller
12961,162148,24,Friend Request (2016),Horror|Thriller
12962,162160,144,Viral (2016),Drama|Horror|Sci-Fi|Thriller
12963,162322,66,Mechanic: Resurrection (2016),Action|Crime|Thriller
12964,162344,48,Tom Segura: Mostly Stories (2016),Comedy
12965,162350,103,The Magnificent Seven (2016),Action|Western
12966,162396,22,Skiptrace (2016),Action|Comedy
12967,162414,79,Moonlight,Drama
12968,162418,136,A Conspiracy of Faith (2016),Crime|Drama|Mystery|Thriller
12969,162478,15,Masterminds (2016),Action|Comedy|Crime
12970,162578,176,Kubo and the Two Strings (2016),Adventure|Animation|Children|Fantasy
12971,162590,75,Bridget Jones's Baby (2016),Comedy|Romance
12972,162592,39,The Light Between Oceans (2016),Drama
12973,162594,141,Morgan (2016),Sci-Fi|Thriller
12974,162596,64,Queen of Katwe (2016),Drama
12975,162598,140,Deepwater Horizon (2016),Drama
12976,162600,130,Miss Peregrine's Home for Peculiar Children (2016),Fantasy
12977,162602,68,The Girl on the Train (2016),Thriller
12978,162606,94,The Accountant (2016),Crime|Drama|Thriller
12979,162726,0,A Quiet Passion (2016),Drama
12980,162730,136,The Whole Truth (2016),Drama|Thriller
12981,162738,131,American Honey (2016),Comedy|Drama
12982,162828,15,Imperium (2016),Crime|Drama|Thriller
12983,162842,48,David Brent: Life on the Road (2016),Comedy
12984,162864,48,Louis C.K.: One Night Stand (2005),Comedy
12985,162882,4,I Am Not a Serial Killer (2016),Thriller
12986,162982,49,Steins;Gate the Movie: The Burden of Déjà vu (2013),Animation|Drama|Sci-Fi
12987,163020,152,The Fits (2016),Drama
12988,163056,142,Shin Godzilla (2016),Action|Adventure|Fantasy|Sci-Fi
12989,163066,197,Rabbit Seasoning (1952),Animation|Children|Comedy
12990,163072,35,Winnie Pooh (1969),Animation|Children
12991,163094,97,The Sea of Trees (2016),Drama
12992,163112,117,Winnie the Pooh Goes Visiting (1971),Animation
12993,163134,49,Your Name. (2016),Animation|Drama|Fantasy|Romance
12994,163386,117,Winnie the Pooh and the Day of Concern (1972),Animation
12995,163508,48,Certain Women (2016),Drama
12996,163512,118,Aquarius (2016),Drama
12997,163585,27,David Lynch: The Art Life (2016),(no genres listed)
12998,163645,114,Hacksaw Ridge (2016),Drama|War
12999,163663,38,Other People (2016),Drama
13000,163771,59,For the Love of Spock (2016),Documentary
13001,163809,117,Over the Garden Wall (2013),Adventure|Animation|Drama
13002,163925,117,"Wings, Legs and Tails (1986)",Animation|Comedy
13003,163931,179,Billy Lynn's Long Halftime Walk (2016),Drama|War
13004,163937,24,Blair Witch (2016),Horror|Thriller
13005,163941,39,The Hollars (2016),Children|Comedy|Drama
13006,163949,165,The Beatles: Eight Days a Week - The Touring Years (2016),Documentary
13007,163955,108,The Promise (2016),Drama|Romance
13008,163959,39,Loving (2016),Drama
13009,163971,196,Christine (2016),Drama
13010,163981,144,31 (2016),Horror
13011,163985,110,ARQ (2016),Sci-Fi|Thriller
13012,164107,165,Tower (2016),Crime|Documentary
13013,164141,45,I.T. (2016),Drama
13014,164147,59,Behind the Planet of the Apes (1998),Documentary|Sci-Fi
13015,164163,192,Twitches (2005),Children|Comedy|Drama|Fantasy
13016,164175,130,A Monster Calls (2016),Drama|Fantasy
13017,164179,83,Arrival (2016),Sci-Fi
13018,164200,197,Storks (2016),Animation|Children|Comedy
13019,164204,196,After the Storm (2016),Children|Drama
13020,164260,196,Horace and Pete (2016),Comedy|Drama
13021,164367,76,The Girl with All the Gifts (2016),Drama|Horror|Sci-Fi|Thriller
13022,164369,48,The Distinguished Citizen (2016),Comedy|Drama
13023,164411,197,My Life as a Courgette (2016),Animation|Children|Drama
13024,164540,61,Amanda Knox (2016),Documentary
13025,164606,166,Operation Avalanche (2016),Thriller
13026,164655,129,Gimme Danger (2016),Documentary
13027,164735,152,The Cheetah Girls (2003),Children|Comedy|Drama
13028,164821,141,Colossal (2016),Action|Sci-Fi|Thriller
13029,164899,17,Blue Jay (2016),Drama
13030,164909,105,La La Land (2016),Comedy|Drama|Romance
13031,164917,61,13th (2016),Documentary
13032,164931,37,The Siege of Jadotville (2016),Drama|Thriller
13033,164933,102,Collector (2016),Drama|Thriller
13034,164949,27,The Salesman (2016),Drama
13035,164981,6,Allied (2016),Action|Drama|Romance|Thriller|War
13036,164983,24,The Monster (2016),Horror
13037,165069,165,Baseball (1994),Documentary
13038,165087,98,Brimstone (2016),Mystery|Thriller|Western
13039,165101,183,Inferno (2016),Mystery|Thriller
13040,165103,66,Keeping Up with the Joneses (2016),Comedy
13041,165105,146,Ouija: Origin of Evil (2016),Horror|Thriller
13042,165119,1,Mascots (2016),Comedy
13043,165141,197,Trolls (2016),Adventure|Animation|Children
13044,165219,51,Max Steel (2016),Action|Adventure|Sci-Fi
13045,165239,129,Supersonic (2016),Documentary
13046,165337,64,Denial (2016),Drama
13047,165343,48,The Rocky Horror Picture Show: Let's Do the Time Warp Again (2016),Comedy|Horror|Sci-Fi|Thriller
13048,165347,66,Jack Reacher: Never Go Back (2016),Action|Crime|Drama|Mystery|Thriller
13049,165353,103,In a Valley of Violence (2016),Thriller|Western
13050,165421,62,The Red Pill (2016),Documentary
13051,165483,14,Joe Rogan: Triggered (2016),Comedy
13052,165491,129,Into the Inferno (2016),Documentary
13053,165503,178,Mr. Church (2016),Drama
13054,165527,53,Before the Flood (2016),Documentary
13055,165549,196,Manchester by the Sea (2016),Drama
13056,165551,64,Lion (2016),Drama
13057,165601,195,I Am the Pretty Thing That Lives in the House (2016),Horror|Thriller
13058,165603,24,The Autopsy of Jane Doe (2016),Horror
13059,165639,153,While You Were Fighting: A Thor Mockumentary (2016),Comedy|Fantasy|Sci-Fi
13060,165641,121,Closet Monster (2016),Drama
13061,165645,1,Bad Santa 2 (2016),Comedy
13062,165669,107,The Late Bloomer (2016),Comedy|Drama|Romance
13063,165831,153,Marvel One-Shot: All Hail the King (2014),Action|Comedy|Drama|Fantasy|Thriller
13064,165937,97,Collateral Beauty (2016),Drama
13065,165947,66,The True Memoirs of an International Assassin (2016),Action|Comedy
13066,165959,35,Alesha Popovich and Tugarin the Dragon (2004),Animation|Comedy|Drama
13067,165961,156,Nikitich and The Dragon (2006),Adventure|Animation|Comedy|Drama|Fantasy
13068,165969,170,HyperNormalisation (2016),Documentary
13069,166020,112,Dog Eat Dog (2016),Crime|Drama|Thriller
13070,166024,102,Whiplash (2013),(no genres listed)
13071,166149,108,A United Kingdom (2016),Drama
13072,166183,9,Junior and Karlson (1968),Adventure|Animation|Children
13073,166291,49,A Silent Voice (2016),Animation|Drama|Romance
13074,166461,194,Moana (2016),Adventure|Animation|Children|Comedy|Fantasy
13075,166486,181,Jackie (2016),Drama
13076,166492,180,Office Christmas Party (2016),Comedy
13077,166526,73,The Space Between Us (2016),Adventure|Sci-Fi
13078,166528,156,Rogue One: A Star Wars Story (2016),Action|Adventure|Fantasy|Sci-Fi
13079,166530,68,Pet (2016),Thriller
13080,166532,167,Live by Night (2017),Crime|Drama
13081,166534,4,Split (2017),Drama|Horror|Thriller
13082,166558,28,Underworld: Blood Wars (2016),Action|Horror
13083,166568,45,Miss Sloane (2016),Thriller
13084,166635,73,Passengers (2016),Adventure|Drama|Romance|Sci-Fi
13085,166643,115,Hidden Figures (2016),Drama
13086,166655,24,Hell House LLC (2015),Horror|Thriller
13087,166705,196,Fences (2016),Drama
13088,166721,64,Bleed for This (2016),Drama
13089,166777,147,The Greasy Strangler (2016),Comedy|Horror|Thriller
13090,166788,121,20th Century Women (2016),Drama
13091,166918,88,The Great Wall (2016),Action|Adventure|Thriller
13092,166940,42,This Beautiful Fantastic (2016),Drama
13093,166946,64,The Founder (2016),Drama
13094,167018,180,Why Him? (2016),Comedy
13095,167036,197,Sing (2016),Animation|Children|Comedy
13096,167064,87,I Am Not Your Negro (2017),Documentary
13097,167248,48,Kedi (2016),(no genres listed)
13098,167370,52,Assassin's Creed (2016),Action|Adventure|Sci-Fi
13099,167380,9,A Dog's Purpose (2017),Comedy|Drama
13100,167392,64,Dangal (2016),Drama
13101,167470,1,George Carlin: Complaints & Grievances (2001),Comedy|Documentary
13102,167544,37,Patriots Day (2016),Drama|Thriller
13103,167546,15,Gold (2016),Drama
13104,167564,48,The Little Hours (2017),Comedy
13105,167570,48,The OA,(no genres listed)
13106,167620,80,Leap! (2016),Animation|Children|Comedy
13107,167634,120,Fist Fight (2017),Comedy
13108,167636,80,Monster Trucks (2016),Action|Animation|Children|Comedy|Sci-Fi
13109,167638,161,Sleepless (2017),Action|Thriller
13110,167640,63,A Cure for Wellness (2017),Drama|Horror|Mystery|Thriller
13111,167732,64,A Street Cat Named Bob (2016),Comedy|Drama
13112,167738,66,xXx: Return of Xander Cage (2017),Action|Adventure|Crime|Thriller
13113,167740,147,The Bye Bye Man (2017),Horror|Thriller
13114,167746,125,The Lego Batman Movie (2017),Action|Animation|Comedy
13115,167792,80,"What's Opera, Doc? (1957)",Animation|Children|Comedy
13116,167794,108,Frantz (2016),Drama
13117,167832,45,The Invisible Guest (2016),Thriller
13118,167990,15,The Young Offenders (2016),Comedy
13119,168026,153,Marvel One-Shot: Agent Carter (2013),Action|Adventure|Fantasy|Sci-Fi
13120,168060,97,Rings (2017),Horror
13121,168122,69,Raw (2017),Drama
13122,168248,94,John Wick: Chapter Two (2017),Action|Crime|Thriller
13123,168250,4,Get Out (2017),Horror
13124,168252,71,Logan (2017),Action|Sci-Fi
13125,168254,88,Kong: Skull Island (2017),Action|Adventure|Fantasy
13126,168266,29,T2: Trainspotting (2017),Crime|Drama
13127,168286,111,Before I Fall (2017),Drama
13128,168288,69,The Belko Experiment (2017),Action|Horror|Thriller
13129,168326,3,The Big Sick (2017),Comedy|Romance
13130,168328,48,Ingrid Goes West (2017),Comedy|Drama
13131,168330,96,I Don't Feel at Home in This World Anymore (2017),Crime|Drama
13132,168344,88,King Arthur: Legend of the Sword (2017),Action|Adventure|Drama|Fantasy
13133,168348,67,Headshot (2016),Action|Thriller
13134,168366,168,Beauty and the Beast (2017),Fantasy|Romance
13135,168408,180,Boo! A Madea Halloween (2016),Comedy|Horror
13136,168418,197,The Boss Baby (2017),Animation|Children|Comedy
13137,168420,125,Justice League Dark (2017),Action|Animation|Fantasy|Horror
13138,168492,12,Call Me by Your Name (2017),Drama|Romance
13139,168498,76,Resident Evil: The Final Chapter (2017),Action|Horror|Sci-Fi
13140,168554,71,iBoy (2017),Action|Crime|Sci-Fi|Thriller
13141,168608,43,Mudbound (2017),Drama
13142,168610,97,A Ghost Story (2017),Drama
13143,168612,162,Ghost in the Shell (2017),Action|Drama|Sci-Fi
13144,168632,14,Bill Burr: Walk Your Way Out (2017),Comedy
13145,168650,147,XX (2017),Horror
13146,168712,85,Fifty Shades Darker (2017),Drama|Romance
13147,168714,112,Wilson (2017),Comedy
13148,168722,86,Attraction (2017),Sci-Fi
13149,168806,131,The Other Side Of Hope (2017),(no genres listed)
13150,168910,43,Come Together (2016),Children|Comedy|Drama
13151,169028,182,Berlin Syndrome (2017),Drama|Thriller
13152,169164,160,Song to Song (2017),Drama
13153,169166,196,To the Bone (2017),Drama
13154,169218,12,God's Own Country (2017),Drama|Romance
13155,169220,30,A Fantastic Woman (2017),Drama
13156,169252,117,Everything Will Be OK (2006),Animation|Drama
13157,169400,20,Gantz: O (2016),Action|Animation|Horror|Sci-Fi
13158,169656,43,The Glass Castle,Drama
13159,169670,101,The Void (2016),Horror
13160,169756,3,Their Finest (2017),Comedy|Drama|Romance|War
13161,169760,182,Lady Macbeth (2017),Drama
13162,169764,146,Personal Shopper (2016),Drama|Thriller
13163,169842,19,The Shack (2017),Drama|Fantasy
13164,169864,34,Life (2017),Horror|Sci-Fi|Thriller
13165,169900,0,The Lost City of Z (2017),Action|Adventure|Drama
13166,169902,71,Sleight (2017),Action|Drama|Sci-Fi|Thriller
13167,169906,164,The Night Of (2016),Crime|Drama
13168,169948,42,Tomorrow Everything Starts (2016),Comedy|Drama
13169,169958,186,Buster's Mal Heart (2017),Drama|Mystery
13170,169982,51,Power Rangers (2017),Action|Adventure|Sci-Fi
13171,169984,34,Alien: Covenant (2017),Action|Horror|Sci-Fi|Thriller
13172,169992,119,Free Fire (2017),Action|Crime|Drama
13173,170024,129,Casting JonBenet (2017),Documentary
13174,170046,180,Amy Schumer: The Leather Special (2017),Comedy
13175,170151,17,The Party (2017),Comedy
13176,170153,186,The Dinner (2017),Drama|Mystery|Thriller
13177,170263,43,Trevor Noah: Afraid of the Dark (2017),Comedy
13178,170355,186,Mulholland Dr. (1999),Drama|Mystery|Romance
13179,170357,102,Dave Chappelle: The Age of Spin (2017),Comedy
13180,170399,22,CHiPS (2017),Action|Comedy|Drama
13181,170401,180,Table 19 (2017),Comedy|Drama
13182,170403,1,Going in Style (2017),Comedy
13183,170405,141,Bokeh (2017),Drama|Sci-Fi
13184,170411,102,Dave Chappelle: Deep in the Heart of Texas (2017),Comedy
13185,170555,136,The Bar (2017),Comedy|Thriller
13186,170597,117,A Plasticine Crow (1981),Animation
13187,170627,197,Smurfs: The Lost Village (2017),Adventure|Animation|Children|Comedy
13188,170629,97,The Discovery (2017),Drama|Romance|Sci-Fi
13189,170635,117,Rejected (2000),Animation
13190,170645,64,The Zookeeper's Wife (2017),Drama
13191,170697,115,Gifted (2017),Drama
13192,170705,114,Band of Brothers (2001),Action|Drama|War
13193,170709,125,Teen Titans: The Judas Contract (2017),Action|Animation|Sci-Fi
13194,170729,14,Louis C.K. 2017 (2017),Comedy
13195,170745,121,13 reasons why,(no genres listed)
13196,170751,48,Aftermath (2017),Drama|Thriller
13197,170777,112,There Once Was a Dog (1982),Animation|Children|Comedy
13198,170787,169,"Everything, Everything (2017)",Drama|Romance
13199,170799,68,Twin Peaks: The Missing Pieces (2014),Crime|Drama|Thriller
13200,170809,43,The Spacewalker (2017),Drama
13201,170813,122,Baywatch (2017),Action|Comedy
13202,170815,7,Unforgettable (2017),Thriller
13203,170817,122,Snatched (2017),Action|Comedy
13204,170827,88,The Mummy (2017),Action|Adventure|Fantasy|Horror|Thriller
13205,170875,90,The Fate of the Furious (2017),Action|Crime|Drama|Thriller
13206,170891,177,The Legend Is Born: Ip Man (2010),Action|Drama
13207,170897,1,Sandy Wexler (2017),Comedy
13208,170907,87,Betting on Zero (2016),Documentary
13209,170939,80,Captain Underpants: The First Epic Movie (2017),Action|Animation|Children|Comedy
13210,170943,30,Band Aid (2017),(no genres listed)
13211,170945,4,It Comes at Night (2017),Horror|Mystery|Thriller
13212,170947,114,Megan Leavey (2017),Adventure|Drama|War
13213,170949,8,My Cousin Rachel (2017),Drama|Romance
13214,170957,90,Cars 3 (2017),Adventure|Animation|Comedy
13215,170959,196,Maudie (2017),Drama|Romance
13216,170961,76,Resident Evil: Vendetta (2017),Animation|Horror
13217,171007,39,The Book of Henry (2017),Drama
13218,171011,53,Planet Earth II (2016),Documentary
13219,171013,49,In This Corner of the World (2016),Animation|Drama
13220,171049,68,The Wall (2017),Drama|Thriller
13221,171141,12,Handsome Devil (2016),Drama
13222,171207,142,Beyond Skyline (2017),Action|Sci-Fi
13223,171227,14,How to Be a Latin Lover (2017),Comedy
13224,171233,48,The Trip to Spain (2017),Comedy|Drama
13225,171253,42,Brigsby Bear (2017),Comedy
13226,171315,78,Sand Castle (2017),Drama|War
13227,171439,4,A Dark Song (2017),Drama|Horror
13228,171491,6,Unlocked (2017),Action|Thriller
13229,171495,65,Cosmos,(no genres listed)
13230,171581,48,Flower (2017),(no genres listed)
13231,171583,121,Super Dark Times (2017),Drama|Thriller
13232,171611,88,Baahubali 2: The Conclusion (2017),Action|Adventure|War
13233,171647,129,Pink Floyd: Live at Pompeii (1972),Documentary
13234,171749,157,Death Note: Desu nôto (2006–2007),(no genres listed)
13235,171751,188,Munna bhai M.B.B.S. (2003),Comedy
13236,171759,16,The Beguiled (2017),Drama|Thriller|Western
13237,171763,90,Baby Driver (2017),Action|Crime|Thriller
13238,171765,141,Okja (2017),Action|Adventure|Drama|Sci-Fi
13239,171867,149,Rough Night (2017),Comedy|Drama
13240,171881,159,Mindhorn (2017),Comedy
13241,171925,106,Hounds of Love (2017),Crime
13242,171983,145,Patti Cake$ (2017),Drama
13243,172009,30,Loveless (2017),Drama
13244,172255,142,The Matrix Revisited (2001),Documentary
13245,172455,196,Beatriz at Dinner (2017),Comedy
13246,172461,87,Get Me Roger Stone (2017),Documentary
13247,172535,10,High Security Vacation (2009),Action|Comedy
13248,172547,197,Despicable Me 3 (2017),Adventure|Animation|Children|Comedy
13249,172577,80,Last Year's Snow Was Falling (1983),Animation|Children|Comedy|Fantasy
13250,172585,80,Karlson Returns (1970),Adventure|Animation|Children
13251,172587,197,Vacations in Prostokvashino (1980),Animation
13252,172589,197,Winter in Prostokvashino (1984),Animation
13253,172637,117,Priklyucheniya Kapitana Vrungelya (1979),Action|Adventure|Animation|Comedy
13254,172667,0,First They Killed My Father (2017),Drama
13255,172671,43,The Rifleman of the Voroshilov Regiment (1999),Action|Crime|Drama
13256,172699,61,Mommy Dead and Dearest (2017),Documentary
13257,172743,48,Somnio (2016),(no genres listed)
13258,172793,80,Vovka in the Kingdom of Far Far Away (1965),Adventure|Animation|Children|Fantasy
13259,172813,100,The Wizard of Lies (2017),Drama
13260,172877,162,Beyond (2003),Animation|Sci-Fi
13261,172879,162,World Record (2003),Animation|Sci-Fi
13262,172881,162,Final Flight of the Osiris (2003),Action|Animation|Sci-Fi
13263,172887,162,Kid's Story (2003),Animation|Sci-Fi
13264,172889,162,Program (2003),Animation|Sci-Fi
13265,172909,117,Cheburashka (1971),Animation
13266,173007,162,Blame! (2017),Action|Animation|Drama|Horror|Sci-Fi
13267,173139,48,The Bad Batch (2017),Horror|Romance|Thriller
13268,173145,142,War for the Planet of the Apes (2017),Action|Adventure|Drama|Sci-Fi
13269,173161,45,Kidnap (2017),Drama|Thriller
13270,173197,48,The Square (2017),Drama
13271,173203,48,How to Talk to Girls at Parties (2017),Comedy|Romance|Sci-Fi
13272,173205,48,The Meyerowitz Stories (2017),Comedy
13273,173209,32,War Machine (2017),Comedy|Drama|War
13274,173273,30,Wakefield (2017),Drama
13275,173291,91,Valerian and the City of a Thousand Planets (2017),Action|Adventure|Sci-Fi
13276,173351,117,Wow! A Talking Fish! (1983),Animation|Children|Comedy|Fantasy
13277,173369,106,You Were Never Really Here (2017),Drama
13278,173429,180,Hasan Minhaj: Homecoming King (2017),Comedy
13279,173467,180,Sarah Silverman: A Speck of Dust (2017),Comedy
13280,173499,45,Black Butterfly (2017),Thriller
13281,173535,43,The Adventures of Sherlock Holmes and Doctor Watson: The Hunt for the Tiger (1980),(no genres listed)
13282,173879,48,Shimmer Lake (2017),(no genres listed)
13283,173925,142,Seven Sisters (2017),Sci-Fi|Thriller
13284,173939,196,On Body and Soul (2017),Drama|Romance
13285,173941,74,Atomic Blonde (2017),Thriller
13286,174045,120,Goon: Last of the Enforcers (2017),Comedy
13287,174055,78,Dunkirk (2017),Action|Drama|Thriller|War
13288,174141,49,Belladonna of Sadness (1973),Animation|Drama|Fantasy
13289,174181,61,The Keepers (2017),Crime|Documentary|Drama
13290,174371,112,Once Upon a Time in Venice (2017),Comedy
13291,174395,102,Better Watch Out (2016),Thriller
13292,174423,86,Rakka (2017),Action|Sci-Fi
13293,174487,56,"Don't Hug Me, I'm Scared (2011)",Animation|Fantasy|Horror
13294,174489,106,"Don't Hug Me, I'm Scared II: Time (2014)",Horror
13295,174503,48,Orbiter 9 (2017),Romance|Sci-Fi
13296,174585,91,Transformers: The Last Knight (2017),Action|Adventure|Sci-Fi|Thriller
13297,174727,106,Good Time (2017),Crime|Drama
13298,174815,122,The House (2017),Comedy
13299,174859,43,120 Beats Per Minute (2017),(no genres listed)
13300,174893,68,2:22 (2017),Drama|Thriller
13301,174909,48,Logan Lucky (2017),Comedy
13302,175165,53,What the Health (2017),Documentary
13303,175197,81,The Dark Tower (2017),Fantasy|Horror|Sci-Fi|Western
13304,175199,195,Annabelle: Creation (2017),Horror
13305,175243,22,Security (2017),Action
13306,175277,129,"Faces, Places (2017)",Documentary
13307,175281,14,Tour De Pharmacy (2017),Comedy
13308,175303,102,It (2017),Horror
13309,175387,80,On the Trail of the Bremen Town Musicians (1973),Adventure|Animation|Children
13310,175397,117,"In the blue sea, in the white foam. (1984)",Animation|Children|Fantasy
13311,175475,197,The Emoji Movie (2017),Animation|Children|Comedy
13312,175485,157,Death Note (2017),Horror|Thriller
13313,175569,136,Wind River (2017),Action|Crime|Mystery|Thriller
13314,175585,31,Shot Caller (2017),Action|Crime|Drama|Thriller
13315,175649,24,Wish Upon (2017),Fantasy|Horror|Thriller
13316,175655,180,Girls Trip (2017),Comedy
13317,175659,15,Detroit (2017),Crime|Drama|Thriller
13318,175661,66,The Hitman's Bodyguard (2017),Action|Comedy
13319,175667,196,Columbus (2017),Drama
13320,175669,99,Tulip Fever (2017),Drama|Romance
13321,175673,139,The Life and Death of John Gotti (2017),Crime|Drama
13322,175693,153,Rick and Morty: State of Georgia Vs. Denver Fenton Allen (2016),Comedy|Crime
13323,175795,35,Descendants 2 (2017),Action|Adventure|Children|Comedy
13324,175809,102,Jungle (2017),Action|Adventure|Drama
13325,175813,196,Force Majeure (2014),Comedy|Drama
13326,175981,27,Twelve Angry Men (1954),Drama
13327,176101,66,Kingsman: The Golden Circle (2017),Action|Adventure|Comedy
13328,176103,153,The LEGO Ninjago Movie (2017),Action|Animation|Comedy
13329,176105,48,Flatliners (2017),Drama|Horror|Sci-Fi
